 Node     x       y        Phi      dPhidx     dPhidy    dPhidxx    dPhidyy     GposX     GposY
--------------------------------------------------------------------------------
   48 196.000  27.002   -0.18093   -0.01187   -0.00344    0.00073    0.00246  186.30500   12.50000
   49 193.160  25.514    0.12509    0.02074    0.00281    0.00257   -0.00271  186.30500   12.50000
   50 190.000  25.000    0.27732    0.01913    0.02386   -0.00473    0.00031  186.30500   12.50000
   51 184.900  25.000    0.17965   -0.01067    0.02482   -0.00562    0.00295  186.30500   12.50000
   52 179.110  25.000    0.12133   -0.02363    0.00725    0.00188   -0.00185  186.30500   12.50000
   53 172.540  25.000    0.01429   -0.00986   -0.00155    0.00232   -0.00097  186.30500   12.50000
   54 165.100  25.000   -0.00822   -0.00175   -0.00064    0.00058    0.00004  186.30500   12.50000
   55 156.650  25.000   -0.00233   -0.00129    0.00017    0.00027   -0.00003  186.30500   12.50000
   56 147.070  25.000   -0.00121    0.00415   -0.00218   -0.00061    0.00028  186.30500   12.50000
   71 152.170   0.000   -0.03631   -0.00471    0.00473    0.00110    0.00004  186.30500   12.50000
   72 182.610   0.000    0.43435   -0.01227   -0.04536   -0.00220    0.00079  186.30500   12.50000
   73 213.040   0.000   -0.04033    0.00794   -0.00164    0.00065    0.00110  186.30500   12.50000
  108 231.770  26.319   -0.00201   -0.00275    0.00138   -0.00010   -0.00013  186.30500   12.50000
  109 217.750  25.650   -0.05111   -0.00742   -0.00050   -0.00021    0.00074  186.30500   12.50000
  110 205.370  34.029   -0.02763   -0.00309   -0.00166    0.00024    0.00021  186.30500   12.50000
  111 202.570  34.109    0.08754    0.00772    0.00007    0.00017   -0.00126  186.30500   12.50000
  112 202.340  18.650    0.33584    0.04026   -0.00480    0.00322   -0.00523  186.30500   12.50000
  131 230.050  35.469   -0.00046    0.00066   -0.00009    0.00005    0.00007  186.30500   12.50000
  132 213.220  33.144   -0.00629   -0.00042    0.00043    0.00003    0.00009  186.30500   12.50000
  133 202.270  27.839   -0.08266   -0.01626    0.00865   -0.00142    0.00192  186.30500   12.50000
  138 223.080  33.275    0.02480    0.00316   -0.00006    0.00009   -0.00032  186.30500   12.50000
   29 227.490  39.750   -0.00108    0.00124   -0.00100    0.00015   -0.00003  180.86000   12.50000
   30 224.350  39.207   -0.00844   -0.00010    0.00053   -0.00003    0.00012  180.86000   12.50000
   31 221.450  38.705   -0.00046   -0.00024   -0.00042   -0.00002    0.00002  180.86000   12.50000
   32 218.770  38.243   -0.00094    0.00017    0.00009    0.00001    0.00001  180.86000   12.50000
   33 216.300  37.816    0.00106    0.00034    0.00000    0.00003   -0.00003  180.86000   12.50000
   34 214.020  37.423    0.00243    0.00028   -0.00011    0.00000   -0.00004  180.86000   12.50000
   35 211.920  37.059    0.00056    0.00009   -0.00032   -0.00001   -0.00001  180.86000   12.50000
   36 209.980  36.724    0.00504    0.00006    0.00016   -0.00003   -0.00006  180.86000   12.50000
   37 208.190  36.414   -0.01413   -0.00016   -0.00065    0.00004    0.00017  180.86000   12.50000
   38 206.530  36.129    0.03994    0.00079    0.00182   -0.00011   -0.00047  180.86000   12.50000
   39 205.010  35.865   -0.09504    0.00130   -0.00455    0.00039    0.00105  180.86000   12.50000
   40 203.600  35.622    0.25997    0.00184    0.01206   -0.00086   -0.00299  180.86000   12.50000
   41 202.300  35.398   -0.64363   -0.00787   -0.02882    0.00165    0.00762  180.86000   12.50000
   42 201.110  35.191    1.12119    0.00760    0.05174   -0.00356   -0.01294  180.86000   12.50000
   43 200.000  35.000   -1.21168    0.00589   -0.05687    0.00429    0.01369  180.86000   12.50000
   44 199.940  33.880    0.58335   -0.01543    0.02846   -0.00248   -0.00632  180.86000   12.50000
